;NOME MUNICÍPIO;UF;MÊS DISPONIBILIZAÇÃO;CÓDIGO MUNICÍPIO IBGE;soma_valor_beneficio;count_valor_beneficio;concatenar
337;AFONSO CLAUDIO;ES;202008;16000510.0;3478800;5501;202008AFONSO CLAUDIOES
338;AFONSO CLAUDIO;ES;202009;19200612.0;4483200;7257;202009AFONSO CLAUDIOES
339;AFONSO CLAUDIO;ES;202010;22400714.0;2902800;6595;202010AFONSO CLAUDIOES
340;AFONSO CLAUDIO;ES;202011;25600816.0;3888000;10472;202011AFONSO CLAUDIOES
341;AFONSO CLAUDIO;ES;202012;28800918.0;3484800;10588;202012AFONSO CLAUDIOES
342;AFONSO CUNHA;MA;202004;2100105.0;586800;922;202004AFONSO CUNHAMA
343;AFONSO CUNHA;MA;202005;4200210.0;701400;1111;202005AFONSO CUNHAMA
344;AFONSO CUNHA;MA;202006;6300315.0;254400;409;202006AFONSO CUNHAMA
345;AFONSO CUNHA;MA;202007;8400420.0;714600;1129;202007AFONSO CUNHAMA
346;AFONSO CUNHA;MA;202008;10500525.0;585600;924;202008AFONSO CUNHAMA
347;AFONSO CUNHA;MA;202009;12600630.0;719100;1178;202009AFONSO CUNHAMA
348;AFONSO CUNHA;MA;202010;14700735.0;383400;1038;202010AFONSO CUNHAMA
349;AFONSO CUNHA;MA;202011;16800840.0;561600;1645;202011AFONSO CUNHAMA
350;AFONSO CUNHA;MA;202012;16800840.0;562800;1761;202012AFONSO CUNHAMA
351;AFRANIO;PE;202004;2600203.0;925800;1456;202004AFRANIOPE
352;AFRANIO;PE;202005;5200406.0;1018200;1607;202005AFRANIOPE
353;AFRANIO;PE;202006;7800609.0;358200;567;202006AFRANIOPE
354;AFRANIO;PE;202007;10400812.0;1041600;1640;202007AFRANIOPE
355;AFRANIO;PE;202008;13001015.0;831600;1313;202008AFRANIOPE
356;AFRANIO;PE;202009;15601218.0;1059600;1724;202009AFRANIOPE
357;AFRANIO;PE;202010;18201421.0;520500;1447;202010AFRANIOPE
358;AFRANIO;PE;202011;20801624.0;801300;2347;202011AFRANIOPE
359;AFRANIO;PE;202012;23401827.0;771000;2331;202012AFRANIOPE
360;AFUA;PA;202004;1500305.0;2165400;3354;202004AFUAPA
361;AFUA;PA;202005;3000610.0;2476200;3850;202005AFUAPA
362;AFUA;PA;202006;4500915.0;1028400;1614;202006AFUAPA
363;AFUA;PA;202007;6001220.0;2650800;4126;202007AFUAPA
364;AFUA;PA;202008;7501525.0;2112600;3289;202008AFUAPA
365;AFUA;PA;202009;9001830.0;2731500;4414;202009AFUAPA
366;AFUA;PA;202010;10502135.0;1540200;3946;202010AFUAPA
367;AFUA;PA;202011;12002440.0;2250300;6367;202011AFUAPA
368;AFUA;PA;202012;13502745.0;2061600;6312;202012AFUAPA
369;AGRESTINA;PE;202004;2600302.0;1817400;2820;202004AGRESTINAPE
370;AGRESTINA;PE;202005;5200604.0;2130600;3327;202005AGRESTINAPE
371;AGRESTINA;PE;202006;7800906.0;802800;1261;202006AGRESTINAPE
372;AGRESTINA;PE;202007;10401208.0;2186400;3416;202007AGRESTINAPE
373;AGRESTINA;PE;202008;13001510.0;1762800;2742;202008AGRESTINAPE
374;AGRESTINA;PE;202009;15601812.0;2303100;3716;202009AGRESTINAPE
375;AGRESTINA;PE;202010;18202114.0;1232400;3238;202010AGRESTINAPE
376;AGRESTINA;PE;202011;20802416.0;1820400;5228;202011AGRESTINAPE
377;AGRESTINA;PE;202012;23402718.0;1746300;5231;202012AGRESTINAPE
378;AGRICOLANDIA;PI;202004;2200103.0;399000;639;202004AGRICOLANDIAPI
379;AGRICOLANDIA;PI;202005;4400206.0;467400;748;202005AGRICOLANDIAPI
380;AGRICOLANDIA;PI;202006;6600309.0;163800;259;202006AGRICOLANDIAPI
381;AGRICOLANDIA;PI;202007;8800412.0;469800;752;202007AGRICOLANDIAPI
382;AGRICOLANDIA;PI;202008;11000515.0;387000;617;202008AGRICOLANDIAPI
383;AGRICOLANDIA;PI;202009;13200618.0;468600;781;202009AGRICOLANDIAPI
384;AGRICOLANDIA;PI;202010;15400721.0;245700;675;202010AGRICOLANDIAPI
385;AGRICOLANDIA;PI;202011;17600824.0;366300;1095;202011AGRICOLANDIAPI
386;AGRICOLANDIA;PI;202012;19800927.0;363900;1133;202012AGRICOLANDIAPI
387;AGROLANDIA;SC;202004;4200200.0;719400;1058;202004AGROLANDIASC
388;AGROLANDIA;SC;202005;8400400.0;1015800;1504;202005AGROLANDIASC
389;AGROLANDIA;SC;202006;12600600.0;538800;811;202006AGROLANDIASC
390;AGROLANDIA;SC;202007;16800800.0;1109400;1648;202007AGROLANDIASC
391;AGROLANDIA;SC;202008;21001000.0;985800;1466;202008AGROLANDIASC
392;AGROLANDIA;SC;202009;25201200.0;1287000;1957;202009AGROLANDIASC
393;AGROLANDIA;SC;202010;29401400.0;855600;1786;202010AGROLANDIASC
394;AGROLANDIA;SC;202011;33601600.0;1155300;2817;202011AGROLANDIASC
395;AGROLANDIA;SC;202012;37801800.0;995100;2738;202012AGROLANDIASC
396;AGRONOMICA;SC;202004;4200309.0;340800;494;202004AGRONOMICASC
397;AGRONOMICA;SC;202005;8400618.0;518400;768;202005AGRONOMICASC
398;AGRONOMICA;SC;202006;12600927.0;264000;402;202006AGRONOMICASC
399;AGRONOMICA;SC;202007;16801236.0;555600;821;202007AGRONOMICASC
400;AGRONOMICA;SC;202008;21001545.0;517200;762;202008AGRONOMICASC
401;AGRONOMICA;SC;202009;25201854.0;661500;1002;202009AGRONOMICASC
402;AGRONOMICA;SC;202010;29402163.0;437700;876;202010AGRONOMICASC
403;AGRONOMICA;SC;202011;33602472.0;574200;1398;202011AGRONOMICASC
404;AGRONOMICA;SC;202012;37802781.0;520200;1426;202012AGRONOMICASC
405;AGUA AZUL DO NORTE;PA;202004;1500347.0;939000;1478;202004AGUA AZUL DO NORTEPA
406;AGUA AZUL DO NORTE;PA;202005;3000694.0;1155600;1823;202005AGUA AZUL DO NORTEPA
407;AGUA AZUL DO NORTE;PA;202006;4501041.0;487800;767;202006AGUA AZUL DO NORTEPA
408;AGUA AZUL DO NORTE;PA;202007;6001388.0;1203000;1899;202007AGUA AZUL DO NORTEPA
409;AGUA AZUL DO NORTE;PA;202008;7501735.0;989400;1562;202008AGUA AZUL DO NORTEPA
410;AGUA AZUL DO NORTE;PA;202009;9002082.0;1261500;2046;202009AGUA AZUL DO NORTEPA
411;AGUA AZUL DO NORTE;PA;202010;10502429.0;716400;1799;202010AGUA AZUL DO NORTEPA
412;AGUA AZUL DO NORTE;PA;202011;12002776.0;1004700;2831;202011AGUA AZUL DO NORTEPA
413;AGUA AZUL DO NORTE;PA;202012;12002776.0;901500;2799;202012AGUA AZUL DO NORTEPA
414;AGUA BOA;MG;202004;3100609.0;994200;1586;202004AGUA BOAMG
415;AGUA BOA;MG;202005;6201218.0;1236600;1983;202005AGUA BOAMG
416;AGUA BOA;MG;202006;9301827.0;505200;808;202006AGUA BOAMG
417;AGUA BOA;MG;202007;12402436.0;1266000;2029;202007AGUA BOAMG
418;AGUA BOA;MG;202008;15503045.0;1018200;1639;202008AGUA BOAMG
419;AGUA BOA;MG;202009;18603654.0;1306200;2165;202009AGUA BOAMG
420;AGUA BOA;MG;202010;21704263.0;751800;1970;202010AGUA BOAMG
421;AGUA BOA;MG;202011;24804872.0;1073100;3126;202011AGUA BOAMG
422;AGUA BOA;MG;202012;27905481.0;992700;3118;202012AGUA BOAMG
423;AGUA BOA;MT;202004;5100201.0;2754600;4049;202004AGUA BOAMT
424;AGUA BOA;MT;202005;10200402.0;3696600;5459;202005AGUA BOAMT
425;AGUA BOA;MT;202006;15300603.0;1607400;2389;202006AGUA BOAMT
426;AGUA BOA;MT;202007;20400804.0;3891000;5744;202007AGUA BOAMT
427;AGUA BOA;MT;202008;25501005.0;3211800;4755;202008AGUA BOAMT
428;AGUA BOA;MT;202009;30601206.0;4152300;6289;202009AGUA BOAMT
429;AGUA BOA;MT;202010;35701407.0;2496300;5535;202010AGUA BOAMT
430;AGUA BOA;MT;202011;40801608.0;3385500;8689;202011AGUA BOAMT
431;AGUA BOA;MT;202012;45901809.0;3103500;8657;202012AGUA BOAMT
432;AGUA BRANCA;AL;202004;2700102.0;1213800;1928;202004AGUA BRANCAAL
433;AGUA BRANCA;AL;202005;5400204.0;1450800;2313;202005AGUA BRANCAAL
434;AGUA BRANCA;AL;202006;8100306.0;557400;879;202006AGUA BRANCAAL
435;AGUA BRANCA;AL;202007;10800408.0;1497000;2384;202007AGUA BRANCAAL
436;AGUA BRANCA;AL;202008;13500510.0;1232400;1968;202008AGUA BRANCAAL
437;AGUA BRANCA;AL;202009;16200612.0;1558800;2550;202009AGUA BRANCAAL
438;AGUA BRANCA;AL;202010;18900714.0;859200;2240;202010AGUA BRANCAAL
439;AGUA BRANCA;AL;202011;21600816.0;1264500;3638;202011AGUA BRANCAAL
440;AGUA BRANCA;AL;202012;24300918.0;1151700;3562;202012AGUA BRANCAAL
441;AGUA BRANCA;PB;202004;2500106.0;618000;1003;202004AGUA BRANCAPB
442;AGUA BRANCA;PB;202005;5000212.0;718800;1167;202005AGUA BRANCAPB
443;AGUA BRANCA;PB;202006;7500318.0;307200;496;202006AGUA BRANCAPB
444;AGUA BRANCA;PB;202007;10000424.0;731400;1186;202007AGUA BRANCAPB
445;AGUA BRANCA;PB;202008;12500530.0;541200;878;202008AGUA BRANCAPB
446;AGUA BRANCA;PB;202009;15000636.0;741000;1244;202009AGUA BRANCAPB
447;AGUA BRANCA;PB;202010;17500742.0;404100;1124;202010AGUA BRANCAPB
448;AGUA BRANCA;PB;202011;20000848.0;611100;1831;202011AGUA BRANCAPB
449;AGUA BRANCA;PB;202012;20000848.0;549900;1732;202012AGUA BRANCAPB
450;AGUA BRANCA;PI;202004;2200202.0;1455600;2262;202004AGUA BRANCAPI
451;AGUA BRANCA;PI;202005;4400404.0;1938600;3034;202005AGUA BRANCAPI
452;AGUA BRANCA;PI;202006;6600606.0;814200;1274;202006AGUA BRANCAPI
453;AGUA BRANCA;PI;202007;8800808.0;2011800;3142;202007AGUA BRANCAPI
454;AGUA BRANCA;PI;202008;11001010.0;1633200;2558;202008AGUA BRANCAPI
455;AGUA BRANCA;PI;202009;13201212.0;2069400;3346;202009AGUA BRANCAPI
456;AGUA BRANCA;PI;202010;15401414.0;1224000;2994;202010AGUA BRANCAPI
457;AGUA BRANCA;PI;202011;17601616.0;1698900;4801;202011AGUA BRANCAPI
458;AGUA BRANCA;PI;202012;19801818.0;1640400;4964;202012AGUA BRANCAPI
459;AGUA CLARA;MS;202004;5000203.0;1424400;1994;202004AGUA CLARAMS
460;AGUA CLARA;MS;202005;10000406.0;1945800;2758;202005AGUA CLARAMS
461;AGUA CLARA;MS;202006;15000609.0;885000;1258;202006AGUA CLARAMS
462;AGUA CLARA;MS;202007;20000812.0;2056800;2917;202007AGUA CLARAMS
463;AGUA CLARA;MS;202008;25001015.0;1729800;2467;202008AGUA CLARAMS
464;AGUA CLARA;MS;202009;30001218.0;2250600;3285;202009AGUA CLARAMS
465;AGUA CLARA;MS;202010;35001421.0;1363500;2864;202010AGUA CLARAMS
466;AGUA CLARA;MS;202011;40001624.0;1899000;4554;202011AGUA CLARAMS
467;AGUA CLARA;MS;202012;45001827.0;1723500;4530;202012AGUA CLARAMS
468;AGUA COMPRIDA;MG;202004;3100708.0;184800;266;202004AGUA COMPRIDAMG
469;AGUA COMPRIDA;MG;202005;6201416.0;243000;357;202005AGUA COMPRIDAMG
470;AGUA COMPRIDA;MG;202006;9302124.0;103200;151;202006AGUA COMPRIDAMG
471;AGUA COMPRIDA;MG;202007;12402832.0;250800;369;202007AGUA COMPRIDAMG
472;AGUA COMPRIDA;MG;202008;15503540.0;211200;308;202008AGUA COMPRIDAMG
473;AGUA COMPRIDA;MG;202009;18604248.0;262500;400;202009AGUA COMPRIDAMG
474;AGUA COMPRIDA;MG;202010;18604248.0;155400;349;202010AGUA COMPRIDAMG
475;AGUA COMPRIDA;MG;202011;21704956.0;211800;552;202011AGUA COMPRIDAMG
476;AGUA COMPRIDA;MG;202012;18604248.0;189900;549;202012AGUA COMPRIDAMG
477;AGUA DOCE;SC;202004;4200408.0;415800;615;202004AGUA DOCESC
478;AGUA DOCE;SC;202005;8400816.0;555600;817;202005AGUA DOCESC
479;AGUA DOCE;SC;202006;12601224.0;308400;457;202006AGUA DOCESC
480;AGUA DOCE;SC;202007;16801632.0;608400;900;202007AGUA DOCESC
481;AGUA DOCE;SC;202008;21002040.0;538200;793;202008AGUA DOCESC
482;AGUA DOCE;SC;202009;25202448.0;711600;1079;202009AGUA DOCESC
483;AGUA DOCE;SC;202010;29402856.0;425400;903;202010AGUA DOCESC
484;AGUA DOCE;SC;202011;33603264.0;578400;1403;202011AGUA DOCESC
485;AGUA DOCE;SC;202012;37803672.0;526800;1441;202012AGUA DOCESC
486;AGUA DOCE DO MARANHAO;MA;202004;2100154.0;919200;1451;202004AGUA DOCE DO MARANHAOMA
487;AGUA DOCE DO MARANHAO;MA;202005;4200308.0;1105200;1752;202005AGUA DOCE DO MARANHAOMA
488;AGUA DOCE DO MARANHAO;MA;202006;6300462.0;431400;689;202006AGUA DOCE DO MARANHAOMA
489;AGUA DOCE DO MARANHAO;MA;202007;8400616.0;1131600;1792;202007AGUA DOCE DO MARANHAOMA
490;AGUA DOCE DO MARANHAO;MA;202008;10500770.0;936600;1489;202008AGUA DOCE DO MARANHAOMA
491;AGUA DOCE DO MARANHAO;MA;202009;12600924.0;1162200;1912;202009AGUA DOCE DO MARANHAOMA
492;AGUA DOCE DO MARANHAO;MA;202010;14701078.0;650100;1708;202010AGUA DOCE DO MARANHAOMA
493;AGUA DOCE DO MARANHAO;MA;202011;16801232.0;937800;2710;202011AGUA DOCE DO MARANHAOMA
494;AGUA DOCE DO MARANHAO;MA;202012;16801232.0;885600;2747;202012AGUA DOCE DO MARANHAOMA
495;AGUA DOCE DO NORTE;ES;202004;3200169.0;1197000;1876;202004AGUA DOCE DO NORTEES
496;AGUA DOCE DO NORTE;ES;202005;6400338.0;1554000;2444;202005AGUA DOCE DO NORTEES
497;AGUA DOCE DO NORTE;ES;202006;9600507.0;684600;1076;202006AGUA DOCE DO NORTEES
498;AGUA DOCE DO NORTE;ES;202007;12800676.0;1624800;2556;202007AGUA DOCE DO NORTEES
499;AGUA DOCE DO NORTE;ES;202008;16000845.0;1347600;2132;202008AGUA DOCE DO NORTEES
500;AGUA DOCE DO NORTE;ES;202009;19201014.0;1710900;2784;202009AGUA DOCE DO NORTEES
501;AGUA DOCE DO NORTE;ES;202010;22401183.0;1044600;2542;202010AGUA DOCE DO NORTEES
502;AGUA DOCE DO NORTE;ES;202011;25601352.0;1428900;3971;202011AGUA DOCE DO NORTEES
503;AGUA DOCE DO NORTE;ES;202012;28801521.0;1323600;4046;202012AGUA DOCE DO NORTEES
504;AGUA FRIA;BA;202004;2900405.0;1081800;1711;202004AGUA FRIABA
505;AGUA FRIA;BA;202005;5800810.0;1336800;2122;202005AGUA FRIABA
506;AGUA FRIA;BA;202006;8701215.0;496200;790;202006AGUA FRIABA
507;AGUA FRIA;BA;202007;11601620.0;1345800;2131;202007AGUA FRIABA
508;AGUA FRIA;BA;202008;14502025.0;1077600;1708;202008AGUA FRIABA
509;AGUA FRIA;BA;202009;17402430.0;1382400;2263;202009AGUA FRIABA
510;AGUA FRIA;BA;202010;20302835.0;776700;2052;202010AGUA FRIABA
511;AGUA FRIA;BA;202011;23203240.0;1095900;3168;202011AGUA FRIABA
512;AGUA FRIA;BA;202012;26103645.0;1029900;3127;202012AGUA FRIABA
513;AGUA FRIA DE GOIAS;GO;202004;5200175.0;460800;692;202004AGUA FRIA DE GOIASGO
514;AGUA FRIA DE GOIAS;GO;202005;10400350.0;608400;915;202005AGUA FRIA DE GOIASGO
515;AGUA FRIA DE GOIAS;GO;202006;15600525.0;260400;400;202006AGUA FRIA DE GOIASGO
516;AGUA FRIA DE GOIAS;GO;202007;20800700.0;636000;956;202007AGUA FRIA DE GOIASGO
517;AGUA FRIA DE GOIAS;GO;202008;26000875.0;536400;803;202008AGUA FRIA DE GOIASGO
518;AGUA FRIA DE GOIAS;GO;202009;31201050.0;677100;1050;202009AGUA FRIA DE GOIASGO
519;AGUA FRIA DE GOIAS;GO;202010;36401225.0;399300;942;202010AGUA FRIA DE GOIASGO
520;AGUA FRIA DE GOIAS;GO;202011;41601400.0;546900;1450;202011AGUA FRIA DE GOIASGO
521;AGUA FRIA DE GOIAS;GO;202012;46801575.0;502200;1445;202012AGUA FRIA DE GOIASGO
522;AGUA LIMPA;GO;202004;5200209.0;128400;202;202004AGUA LIMPAGO
523;AGUA LIMPA;GO;202005;10400418.0;172800;271;202005AGUA LIMPAGO
524;AGUA LIMPA;GO;202006;15600627.0;73800;113;202006AGUA LIMPAGO
525;AGUA LIMPA;GO;202007;20800836.0;193800;304;202007AGUA LIMPAGO
526;AGUA LIMPA;GO;202008;26001045.0;151200;240;202008AGUA LIMPAGO
527;AGUA LIMPA;GO;202009;31201254.0;204900;325;202009AGUA LIMPAGO
528;AGUA LIMPA;GO;202010;36401463.0;128400;293;202010AGUA LIMPAGO
529;AGUA LIMPA;GO;202011;36401463.0;169200;461;202011AGUA LIMPAGO
530;AGUA LIMPA;GO;202012;46801881.0;148200;447;202012AGUA LIMPAGO
531;AGUA NOVA;RN;202004;2400406.0;243600;385;202004AGUA NOVARN
532;AGUA NOVA;RN;202005;4800812.0;276000;436;202005AGUA NOVARN
533;AGUA NOVA;RN;202006;7201218.0;107400;173;202006AGUA NOVARN
534;AGUA NOVA;RN;202007;9601624.0;288000;453;202007AGUA NOVARN
535;AGUA NOVA;RN;202008;12002030.0;220800;346;202008AGUA NOVARN
536;AGUA NOVA;RN;202009;12002030.0;285900;464;202009AGUA NOVARN
537;AGUA NOVA;RN;202010;16802842.0;160500;434;202010AGUA NOVARN
538;AGUA NOVA;RN;202011;14402436.0;233400;694;202011AGUA NOVARN
539;AGUA NOVA;RN;202012;14402436.0;208500;654;202012AGUA NOVARN
540;AGUA PRETA;PE;202004;2600401.0;2272200;3574;202004AGUA PRETAPE
541;AGUA PRETA;PE;202005;5200802.0;2732400;4317;202005AGUA PRETAPE
542;AGUA PRETA;PE;202006;7801203.0;1008000;1588;202006AGUA PRETAPE
543;AGUA PRETA;PE;202007;10401604.0;2780400;4385;202007AGUA PRETAPE
544;AGUA PRETA;PE;202008;13002005.0;2199000;3476;202008AGUA PRETAPE
545;AGUA PRETA;PE;202009;15602406.0;2920800;4753;202009AGUA PRETAPE
546;AGUA PRETA;PE;202010;18202807.0;1494600;3973;202010AGUA PRETAPE
547;AGUA PRETA;PE;202011;20803208.0;2148600;6228;202011AGUA PRETAPE
548;AGUA PRETA;PE;202012;23403609.0;1982100;6030;202012AGUA PRETAPE
549;AGUA SANTA;RS;202004;4300059.0;183000;279;202004AGUA SANTARS
550;AGUA SANTA;RS;202005;8600118.0;261000;399;202005AGUA SANTARS
551;AGUA SANTA;RS;202006;12900177.0;133800;200;202006AGUA SANTARS
552;AGUA SANTA;RS;202007;17200236.0;280200;431;202007AGUA SANTARS
553;AGUA SANTA;RS;202008;21500295.0;236400;366;202008AGUA SANTARS
554;AGUA SANTA;RS;202009;25800354.0;339600;532;202009AGUA SANTARS
555;AGUA SANTA;RS;202010;30100413.0;192000;427;202010AGUA SANTARS
556;AGUA SANTA;RS;202011;34400472.0;285000;705;202011AGUA SANTARS
557;AGUA SANTA;RS;202012;38700531.0;254100;717;202012AGUA SANTARS
558;AGUAI;SP;202004;3500303.0;2887800;4272;202004AGUAISP
559;AGUAI;SP;202005;7000606.0;4018800;6029;202005AGUAISP
560;AGUAI;SP;202006;10500909.0;1901400;2879;202006AGUAISP
561;AGUAI;SP;202007;14001212.0;4324200;6495;202007AGUAISP
562;AGUAI;SP;202008;17501515.0;3663000;5505;202008AGUAISP
563;AGUAI;SP;202009;21001818.0;4707300;7264;202009AGUAISP
564;AGUAI;SP;202010;24502121.0;2952300;6426;202010AGUAISP
565;AGUAI;SP;202011;28002424.0;3937500;10104;202011AGUAISP
566;AGUAI;SP;202012;31502727.0;3481800;9972;202012AGUAISP
567;AGUANIL;MG;202004;3100807.0;383400;615;202004AGUANILMG
568;AGUANIL;MG;202005;6201614.0;494400;793;202005AGUANILMG
569;AGUANIL;MG;202006;9302421.0;233400;373;202006AGUANILMG
570;AGUANIL;MG;202007;12403228.0;523800;838;202007AGUANILMG
571;AGUANIL;MG;202008;15504035.0;432600;691;202008AGUANILMG
572;AGUANIL;MG;202009;18604842.0;561900;923;202009AGUANILMG
573;AGUANIL;MG;202010;21705649.0;333900;823;202010AGUANILMG
574;AGUANIL;MG;202011;24806456.0;462000;1294;202011AGUANILMG
575;AGUANIL;MG;202012;27907263.0;426900;1315;202012AGUANILMG
576;AGUAS BELAS;PE;202004;2600500.0;2383800;3714;202004AGUAS BELASPE
577;AGUAS BELAS;PE;202005;5201000.0;2836800;4444;202005AGUAS BELASPE
578;AGUAS BELAS;PE;202006;7801500.0;1141200;1783;202006AGUAS BELASPE
579;AGUAS BELAS;PE;202007;10402000.0;2967000;4645;202007AGUAS BELASPE
580;AGUAS BELAS;PE;202008;13002500.0;2400600;3773;202008AGUAS BELASPE
581;AGUAS BELAS;PE;202009;15603000.0;3133200;5087;202009AGUAS BELASPE
582;AGUAS BELAS;PE;202010;18203500.0;1733100;4474;202010AGUAS BELASPE
583;AGUAS BELAS;PE;202011;20804000.0;2548500;7163;202011AGUAS BELASPE
584;AGUAS BELAS;PE;202012;23404500.0;2256000;6818;202012AGUAS BELASPE
585;AGUAS DA PRATA;SP;202004;3500402.0;736200;1126;202004AGUAS DA PRATASP
586;AGUAS DA PRATA;SP;202005;7000804.0;990000;1536;202005AGUAS DA PRATASP
587;AGUAS DA PRATA;SP;202006;10501206.0;482400;741;202006AGUAS DA PRATASP
588;AGUAS DA PRATA;SP;202007;14001608.0;1066200;1661;202007AGUAS DA PRATASP
589;AGUAS DA PRATA;SP;202008;17502010.0;907200;1411;202008AGUAS DA PRATASP
590;AGUAS DA PRATA;SP;202009;21002412.0;1177800;1875;202009AGUAS DA PRATASP
591;AGUAS DA PRATA;SP;202010;24502814.0;733500;1650;202010AGUAS DA PRATASP
592;AGUAS DA PRATA;SP;202011;28003216.0;1000800;2631;202011AGUAS DA PRATASP
593;AGUAS DA PRATA;SP;202012;31503618.0;889200;2615;202012AGUAS DA PRATASP
594;AGUAS DE CHAPECO;SC;202004;4200507.0;387000;566;202004AGUAS DE CHAPECOSC
595;AGUAS DE CHAPECO;SC;202005;8401014.0;572400;853;202005AGUAS DE CHAPECOSC
596;AGUAS DE CHAPECO;SC;202006;12601521.0;298800;450;202006AGUAS DE CHAPECOSC
597;AGUAS DE CHAPECO;SC;202007;16802028.0;604200;903;202007AGUAS DE CHAPECOSC
598;AGUAS DE CHAPECO;SC;202008;21002535.0;527400;795;202008AGUAS DE CHAPECOSC
599;AGUAS DE CHAPECO;SC;202009;25203042.0;701100;1086;202009AGUAS DE CHAPECOSC
600;AGUAS DE CHAPECO;SC;202010;29403549.0;445500;945;202010AGUAS DE CHAPECOSC
601;AGUAS DE CHAPECO;SC;202011;33604056.0;579600;1462;202011AGUAS DE CHAPECOSC
602;AGUAS DE CHAPECO;SC;202012;37804563.0;499200;1415;202012AGUAS DE CHAPECOSC
603;AGUAS DE LINDOIA;SP;202004;3500501.0;1642200;2516;202004AGUAS DE LINDOIASP
604;AGUAS DE LINDOIA;SP;202005;7001002.0;2468400;3800;202005AGUAS DE LINDOIASP
605;AGUAS DE LINDOIA;SP;202006;10501503.0;1192800;1855;202006AGUAS DE LINDOIASP
606;AGUAS DE LINDOIA;SP;202007;14002004.0;2658600;4097;202007AGUAS DE LINDOIASP
607;AGUAS DE LINDOIA;SP;202008;17502505.0;2329200;3558;202008AGUAS DE LINDOIASP
608;AGUAS DE LINDOIA;SP;202009;21003006.0;2983800;4689;202009AGUAS DE LINDOIASP
609;AGUAS DE LINDOIA;SP;202010;24503507.0;2025000;4299;202010AGUAS DE LINDOIASP
610;AGUAS DE LINDOIA;SP;202011;28004008.0;2606700;6756;202011AGUAS DE LINDOIASP
611;AGUAS DE LINDOIA;SP;202012;31504509.0;2356200;6827;202012AGUAS DE LINDOIASP
612;AGUAS DE SANTA BARBARA;SP;202004;3500550.0;582000;870;202004AGUAS DE SANTA BARBARASP
613;AGUAS DE SANTA BARBARA;SP;202005;7001100.0;756000;1139;202005AGUAS DE SANTA BARBARASP
614;AGUAS DE SANTA BARBARA;SP;202006;10501650.0;342600;513;202006AGUAS DE SANTA BARBARASP
615;AGUAS DE SANTA BARBARA;SP;202007;14002200.0;800400;1206;202007AGUAS DE SANTA BARBARASP
616;AGUAS DE SANTA BARBARA;SP;202008;17502750.0;656400;996;202008AGUAS DE SANTA BARBARASP
617;AGUAS DE SANTA BARBARA;SP;202009;21003300.0;857400;1324;202009AGUAS DE SANTA BARBARASP
618;AGUAS DE SANTA BARBARA;SP;202010;24503850.0;507300;1164;202010AGUAS DE SANTA BARBARASP
619;AGUAS DE SANTA BARBARA;SP;202011;28004400.0;716100;1866;202011AGUAS DE SANTA BARBARASP
620;AGUAS DE SANTA BARBARA;SP;202012;31504950.0;645300;1842;202012AGUAS DE SANTA BARBARASP
621;AGUAS DE SAO PEDRO;SP;202004;3500600.0;294000;441;202004AGUAS DE SAO PEDROSP
622;AGUAS DE SAO PEDRO;SP;202005;7001200.0;461400;705;202005AGUAS DE SAO PEDROSP
623;AGUAS DE SAO PEDRO;SP;202006;10501800.0;231000;350;202006AGUAS DE SAO PEDROSP
624;AGUAS DE SAO PEDRO;SP;202007;14002400.0;516600;792;202007AGUAS DE SAO PEDROSP
625;AGUAS DE SAO PEDRO;SP;202008;17503000.0;435600;667;202008AGUAS DE SAO PEDROSP
626;AGUAS DE SAO PEDRO;SP;202009;21003600.0;565200;883;202009AGUAS DE SAO PEDROSP
627;AGUAS DE SAO PEDRO;SP;202010;24504200.0;380100;790;202010AGUAS DE SAO PEDROSP
628;AGUAS DE SAO PEDRO;SP;202011;28004800.0;487500;1255;202011AGUAS DE SAO PEDROSP
629;AGUAS DE SAO PEDRO;SP;202012;31505400.0;413100;1217;202012AGUAS DE SAO PEDROSP
630;AGUAS FORMOSAS;MG;202004;3100906.0;1419600;2257;202004AGUAS FORMOSASMG
631;AGUAS FORMOSAS;MG;202005;6201812.0;1777200;2831;202005AGUAS FORMOSASMG
632;AGUAS FORMOSAS;MG;202006;9302718.0;753600;1188;202006AGUAS FORMOSASMG
633;AGUAS FORMOSAS;MG;202007;12403624.0;1870800;2982;202007AGUAS FORMOSASMG
634;AGUAS FORMOSAS;MG;202008;15504530.0;1492200;2382;202008AGUAS FORMOSASMG
635;AGUAS FORMOSAS;MG;202009;18605436.0;1945800;3174;202009AGUAS FORMOSASMG
636;AGUAS FORMOSAS;MG;202010;21706342.0;1136700;2861;202010AGUAS FORMOSASMG
637;AGUAS FORMOSAS;MG;202011;24807248.0;1613400;4602;202011AGUAS FORMOSASMG
638;AGUAS FORMOSAS;MG;202012;27908154.0;1467900;4522;202012AGUAS FORMOSASMG
639;AGUAS FRIAS;SC;202004;4200556.0;146400;221;202004AGUAS FRIASSC
640;AGUAS FRIAS;SC;202005;8401112.0;232800;350;202005AGUAS FRIASSC
641;AGUAS FRIAS;SC;202006;12601668.0;136800;202;202006AGUAS FRIASSC
642;AGUAS FRIAS;SC;202007;16802224.0;267600;399;202007AGUAS FRIASSC
643;AGUAS FRIAS;SC;202008;21002780.0;240000;351;202008AGUAS FRIASSC
644;AGUAS FRIAS;SC;202009;25203336.0;311400;467;202009AGUAS FRIASSC
